time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders-db_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power,scenario,behavior,service,users,repetition,orders_disk,catalogue_disk,queue-master_disk,time_intervals,carts_energy,carts-db_energy,catalogue_energy,catalogue-db_energy,front-end_energy,orders_energy,orders-db_energy,payment_energy,queue-master_energy,rabbitmq_energy,shipping_energy,user_energy,user-db_energy,carts_energy_Anomaly,carts_energy_Anomaly_Score,carts-db_energy_Anomaly,carts-db_energy_Anomaly_Score,catalogue_energy_Anomaly,catalogue_energy_Anomaly_Score,catalogue-db_energy_Anomaly,catalogue-db_energy_Anomaly_Score,front-end_energy_Anomaly,front-end_energy_Anomaly_Score,orders_energy_Anomaly,orders_energy_Anomaly_Score,orders-db_energy_Anomaly,orders-db_energy_Anomaly_Score,payment_energy_Anomaly,payment_energy_Anomaly_Score,queue-master_energy_Anomaly,queue-master_energy_Anomaly_Score,rabbitmq_energy_Anomaly,rabbitmq_energy_Anomaly_Score,shipping_energy_Anomaly,shipping_energy_Anomaly_Score,user_energy_Anomaly,user_energy_Anomaly_Score,user-db_energy_Anomaly,user-db_energy_Anomaly_Score
2024-07-08 19:24:47.496000000,33.92199807621503,2.87171983571428,0.96145591638738,0.64663009939852,6.37129356224217,1.4572559503083,0.50328155103211,0.19969409471247,0.73237533854166,9.392054147632981,0.49492410103295004,3.4805012921064,1.28350101004566,30186811.19293078,10142208.0,352202.6245755713,57683.85092039032,2788986.263685199,4828.436706565107,12654532.110091744,501626.9182837813,82897752.38095236,13719572.352842469,21672422.67677985,255370.82550238547,1906080.1461187212,15033043.888070691,35328.0,12554.501238873085,51729.38888989842,576191.5277235637,1931.3746826260428,220.1834862385321,72.92148833897097,27495466.66666666,3864901.683664908,303.84066168425346,15322.249530143128,28279.232876712325,0,73.14285714285714,0,0,0.0,2079.941965904969,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2167055182241128,0.0202966011376756,0.0107983007921417,0.0081184116906842,0.0427600251560111,0.0020591122595693,0.0008846971280119,0.000545463700436,0.00129852710681,0.0137860841832552,0.0006755366871944,0.0119948059541736,0.0043018344043949,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,1.083527591120564,0.10148300568837801,0.053991503960708495,0.040592058453420996,0.2138001257800555,0.010295561297846501,0.0044234856400595,0.00272731850218,0.00649263553405,0.06893042091627599,0.003377683435972,0.059974029770868,0.021509172021974502,1,0.017283756244852157,1,0.021943926493809437,1,0.021302955277579378,1,0.021025166586553255,1,0.019705442278140292,1,0.022876816636633667,1,0.008720363229611955,1,0.020725955379682692,0,0.003170848931858974,0,0.003801853660784029,1,0.012907660161990112,1,0.02024958658975546,1,0.020499645998304238
2024-07-08 19:24:52.496000000,93.66842458526273,11.88771199781912,4.61754097898669,3.45571895244864,18.59877396472759,2.3240667071916197,0.51201373754698,0.20466515994436,0.72461949010154,8.79572309766973,0.42974361637701,4.726979146350329,1.7812189722894798,37439339.62883291,7873817.36081793,381540.0459770115,771202.6056702939,3201986.6034961604,3868772.168708501,12881257.088639932,515710.4165141644,81390009.49667616,13228777.905638663,14301084.289148668,506224.5833636562,1878187.355394135,22320116.089984324,69546.06362084472,28398.93333333333,757406.7658597972,1003385.7938971482,700223.3236696905,373.6817136809839,149.91581875411757,26995554.38673387,3727392.405063291,375.8418821456754,16171.166581762607,34234.346695363645,0,75.18493364415646,0,0,0.0,3021847.6816958133,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.2634550427289526,0.0817741332410899,0.0284801888570044,0.0192303021897992,0.0567294367777513,0.0027056517993795,0.001060770737659,0.000545463700436,0.0012570392728477,0.0127331451770519,0.0010495090664383,0.0202736989235799,0.0068580377430695,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,1.317275213644763,0.4088706662054495,0.142400944285022,0.09615151094899599,0.28364718388875654,0.0135282589968975,0.005303853688295,0.00272731850218,0.0062851963642385,0.0636657258852595,0.0052475453321915,0.1013684946178995,0.0342901887153475,1,0.016670857726660302,1,0.020631392593433995,1,0.01998541380856418,1,0.01973312231529606,1,0.019187962452058033,1,0.022869552322196143,1,0.007293449482152166,1,0.020725955379682692,0,0.003383778199229328,0,0.004538968694303452,0,0.010260235485231016,1,0.01936744807564382,1,0.019843816400201192
2024-07-08 19:24:57.496000000,144.32290847848404,30.885041941071428,10.73313449418167,7.9040087442228195,29.77184548590327,46.04433779914531,0.50049486288848,0.23389236811567998,0.74588171583637,8.527115350182859,0.46262089358713004,6.27975271044434,2.2208913099753698,37119423.59997839,7718765.714285714,388709.46460289264,743547.4384990566,2327194.974034935,26022874.074074075,12905994.29616088,503746.2108363831,108946585.45261188,13378761.140528047,21036248.73489528,497535.8945898528,1271720.8549804948,22135974.206099037,116662.85714285712,32961.61235364484,731735.8396525331,1187657.0432508988,17356508.262108263,224.64351005484465,804.3559760778363,27102964.410788607,3769777.826300562,6924157.107097193,14812.417200759068,34460.38794110773,0,73.14285714285714,0,0,0.0,8450974.593580246,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3718939309062394,0.1432801086102838,0.0344341655930737,0.0243512223380331,0.0754660238891531,0.3223446041260751,0.0010185497223614,0.0012480694531454,0.0014543771744782,0.0154520198142625,0.0009746618256178,0.0215351721737464,0.0084287845159411,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,1.859469654531197,0.7164005430514191,0.17217082796536848,0.12175611169016551,0.37733011944576555,1.6117230206303754,0.005092748611807,0.006240347265727,0.007271885872391,0.0772600990713125,0.004873309128089,0.107675860868732,0.042143922579705506,1,0.015518783391765725,1,0.019318453854094943,1,0.019250465083187205,1,0.018905481403769842,1,0.01855275315580231,1,0.020472889219300818,0,0.007045919750860306,1,0.0198446667672437,0,0.0027795524269613008,0,0.0035157661634850935,0,0.009730999572348865,1,0.018983792972048025,1,0.019356541881088513
2024-07-08 19:25:02.496000000,192.92808972041124,53.94966522648982,15.785649543629452,11.06023478899454,40.20096062527044,95.65173629500262,0.49735852509213,0.41555160050451,0.73093808829426,8.120293160775951,0.39968953073195,9.52125792945669,3.4732798740901,45086967.40261875,5335971.995332556,470643.1007751938,766465.8372647953,2368558.149739464,53212232.93128854,10358173.343845688,513452.2361168097,108305087.82034925,13507033.286795504,21277203.045870222,523456.0963657228,1263750.7556382236,29774035.61058456,150926.487747958,37705.426356589145,5090473.196233083,1222471.9627022578,42162146.08233731,225.30666128825243,10814.135611966392,26943321.060114466,3806158.865456683,7004254.016832441,17805.148971272032,35529.483304419366,0,74.67911318553092,0,0,0.0,10528247.358154597,0.0,0,0.0,0.0,0,0,73.25666660705024,0.0,0,0.0,0.0,0,0.0,0.7246293950937068,0.2714378668403562,0.0635591413265927,0.0451221585322448,0.1434693598709736,0.42358069111726,0.001098623909214,0.0017812308140473,0.0015720039415013,0.015147294991204,0.0010547360124704,0.0324513743678064,0.0127517920457677,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,3.623146975468534,1.357189334201781,0.31779570663296347,0.225610792661224,0.7173467993548679,2.1179034555863,0.00549311954607,0.0089061540702365,0.0078600197075065,0.07573647495602,0.0052736800623520005,0.162256871839032,0.06375896022883851,1,0.012630519034800888,1,0.017293912308153497,1,0.01779788704909759,1,0.017284082043205726,1,0.01697559816189896,1,0.018705829289272835,0,0.006597691275177512,1,0.018902458425137002,0,0.0021755898305226787,0,0.003110826939675501,0,0.009182951087330256,1,0.018210389935532822,1,0.01855834070089496
2024-07-08 19:25:07.496000000,239.85187854221036,69.78256171764453,20.331497829289198,13.97499472035413,49.33590161722146,130.975546234778,0.47992815267781,0.5718085939880599,0.68088274176408,7.5108533366360195,0.41336940051901006,12.089976375112709,4.6812435027938,38192108.686397545,5340779.213196117,468876.7960868235,5291584.442499062,1310122.0005782016,56141675.59204179,10185730.9738983,516158.7204819709,105234989.16046758,13491149.740371736,14536544.405653158,523033.14256270585,1300574.7366492625,22750703.463083275,153962.4844901832,38036.07459492509,4992871.277222946,1235668.1121711475,42281020.95127145,221.6570160722983,10869.591723297051,26180593.12787814,3804700.831177409,7178304.426563113,19597.725474319574,42472.03444169643,0,74.73907014086564,0,0,0.0,13394639.891055817,0.0,0,0.0,0.0,0,0,75.0389301090043,0.0,0,0.0,0.0,0,0.0,0.9486973363542944,0.3692014501058739,0.087935910032998,0.0619806335215395,0.20137658790324,0.6932596134264238,0.0012475151018416,0.0018880643353144,0.0016552593946972,0.0155111972236854,0.0010856169984934,0.0359970158988099,0.0134562399081239,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,4.743486681771472,1.8460072505293694,0.43967955016499,0.3099031676076975,1.0068829395162,3.466298067132119,0.006237575509208001,0.009440321676572,0.008276296973485999,0.077555986118427,0.005428084992467,0.17998507949404952,0.06728119954061951,1,0.009722524647509927,1,0.015244293637343899,1,0.01619977972710769,1,0.015527149169872483,1,0.015171264094037285,1,0.016433582391042333,0,0.005846104029844777,1,0.01825673171633749,0,0.0016422944785929507,0,0.002765962799670698,0,0.008766676945318016,1,0.017595229022542794,1,0.018007125625352935
2024-07-08 19:25:12.496000000,263.5749016936368,85.26306100171067,24.00935413391283,16.60900318884422,58.926446916575635,173.9006668050252,0.48734129348794997,0.76398709746826,0.66783772973746,7.06023741512696,0.35558439793818,16.54823021613911,6.10654853507882,37093962.7507678,2743077.217774725,477396.6837971492,5342061.198806227,1371008.9915212337,69964775.91454977,7556005.566458518,350391.16402495874,79741120.63565917,13385162.82879767,14174742.80093984,772516.2059189975,1311762.219968655,29287661.631854024,158104.9930426297,39399.12731503927,5024378.555247923,1283473.840350138,42922879.18534506,292.3104371097234,11089.722441368427,26452731.652320188,5659988.277054701,7003031.236908731,21522.47160578538,45540.48123905227,0,148.03838299871694,0,0,0.0,26161936.814162992,73.07760927743085,0,0.0,0.0,0,0,75.52318613441504,0.0,0,0.0,0.0,0,0.0,1.0926127663989482,0.459244285650234,0.0884346693501307,0.0784330098951289,0.2565442716626338,0.9052140959750112,0.0012834232814449,0.0031751072429462,0.0016522866965503,0.0142183004671142,0.0010484491795625,0.0359686590113507,0.0137513892148793,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,5.4630638319947415,2.29622142825117,0.44217334675065345,0.3921650494756445,1.2827213583131691,4.526070479875056,0.0064171164072245,0.015875536214731,0.0082614334827515,0.071091502335571,0.0052422458978125,0.1798432950567535,0.0687569460743965,0,0.007154938721088917,1,0.013237081914400473,1,0.01512198672521822,1,0.013718189357786046,1,0.013287168181974014,1,0.014124933210913987,0,0.0052480450054472015,1,0.017019068926631346,0,0.0012918498668982176,0,0.0028377529112908056,0,0.008576866972342978,1,0.01718612891498844,1,0.017614407352055224
2024-07-08 19:25:17.496000000,289.04239894558566,100.95870950959629,28.16602629264417,19.2372116812988,66.99011268270945,208.49486064070305,0.46427422099368,0.99876717415588,0.6945366931108,6.70066229726136,0.3550439962903,21.14273039904803,7.736065380301881,37613575.75757576,2787966.689900583,480035.30983216217,9744931.22890118,3708050.741028936,107802035.95522007,10131336.01378518,347815.3580051169,83371219.09965199,13025592.200655852,7071374.443090688,594071.417335221,681072.6774650217,29700177.15617716,161531.97109211635,40280.46537739319,4940480.107460365,3472345.994462641,63228555.300295375,294.08385985066053,11586.465352599906,27657004.97698612,5511575.857484711,6991824.55310869,28108.856378795022,45711.09190858781,0,150.2622986903408,0,0,0.0,26177613.599406824,73.52096496266513,0,0.0,0.0,0,0,75.30657645566362,0.0,0,0.0,0.0,0,0.0,1.228744334027635,0.4637244412743639,0.0894435118650348,0.0791814888124169,0.3100213282315844,1.109968656272661,0.001385586180066,0.0043142792184787,0.0012846408728707,0.0140703112993064,0.0010790035584103,0.0562141990291963,0.0220532753159531,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,6.1437216701381745,2.3186222063718196,0.447217559325174,0.39590744406208456,1.550106641157922,5.549843281363305,0.0069279309003299995,0.021571396092393502,0.0064232043643535006,0.07035155649653199,0.0053950177920515,0.2810709951459815,0.11026637657976551,0,0.004811028622661497,1,0.011776030543420113,1,0.014330656721953229,1,0.012401209490284691,1,0.011375387565666643,1,0.011818595885850455,0,0.004584306902856609,1,0.01552264694513747,0,0.0015806408016681463,0,0.0029186317142263184,0,0.008379488274359772,1,0.016277566771421156,1,0.016725332985035566
2024-07-08 19:25:22.496000000,313.355263510401,116.84724533497545,32.58307330463198,22.70663036838457,75.70739640884612,252.05909756898936,0.4746606013096,1.1611006185869899,0.39167103214034,6.3047893943039,0.34201462688203,22.94849030073834,8.997520973911161,30343014.660183527,2771065.120688397,554337.3536785172,14602213.642213644,3665365.26176796,138077713.91636893,10411009.79433736,185059.33387250936,53669062.67276111,11336028.869108202,14210338.83935097,546723.4287772375,669167.5387002489,29817032.135414764,162788.59476409244,41478.276318127086,9388272.264215926,3437696.013704008,68207441.83708279,302.2041870331089,12272.038820674949,592.0037578363534,5754123.137849991,7025349.510305511,28250.81937691338,46039.90906794644,0,224.02100196893457,0,0,0.0,31044438.198050164,75.55104675827722,0,0.0,0.0,0,0,73.90033558257856,0.0,0,0.0,0.0,0,0.0,1.2373429441503128,0.4674661144629847,0.0913703104295298,0.0805832675888597,0.3131772786162434,1.125585736490211,0.0014297705868045,0.0052772895897747,0.0013177715208953,0.0124537014898345,0.0012302258206502,0.0753886433496822,0.0299785755227792,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,6.186714720751564,2.3373305723149236,0.456851552147649,0.4029163379442985,1.565886393081217,5.6279286824510555,0.007148852934022501,0.026386447948873498,0.006588857604476499,0.062268507449172505,0.006151129103251001,0.376943216748411,0.149892877613896,0,0.003024913540791291,1,0.010660271008151215,1,0.013701266036012872,1,0.01137272634259358,1,0.009912325019640473,1,0.010044975744604386,0,0.003996984888816699,1,0.013947361241957345,0,0.0017547246455579327,0,0.0032622196914331436,0,0.007963821150843245,1,0.015085372893700183,1,0.01555019064956355
2024-07-08 19:25:27.496000000,344.0900292924701,135.13925171352437,37.77784111379488,25.77668104407598,85.6704251815361,292.3568014808827,0.45609711428676003,1.2838844236760099,0.39784408727061,5.8443600308585895,0.36617377245291,26.229259429957658,10.03658923988867,30192392.28810477,2769343.7511356613,555582.7836605272,14740204.116732229,3806937.8593339575,145723664.50474948,7794785.606423337,179977.10642613922,53920468.734685,11115335.051733524,14096384.25984666,824580.7962529274,670280.1171070227,29674767.551837035,169544.0636697314,43853.35969153079,9476220.217729392,3562641.9793905327,69799371.04745807,301.7200103126957,12018.256900673765,669.1231190895396,5644137.810854964,6969087.382864187,30426.22950819672,45968.41001915639,0,297.7068721154195,0,0,0.0,35298633.97081596,75.43000257817393,0,0.0,0.0,0,0,74.02320453970432,0.0,0,0.0,0.0,0,0.0,1.2487809385361,0.4740797950129216,0.1181929992260335,0.0978963885556613,0.3675914683205081,1.314174510754862,0.0015594036897077,0.0053571307472154,0.0014557262623841,0.0129121399732149,0.0012631068581158,0.0911667261298746,0.0367298363608799,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,6.2439046926805,2.370398975064608,0.5909649961301675,0.4894819427783065,1.8379573416025405,6.57087255377431,0.0077970184485385,0.026785653736076998,0.0072786313119205,0.0645606998660745,0.0063155342905789995,0.455833630649373,0.1836491818043995,0,0.0016023895651094203,0,0.009761080069105782,1,0.012767594255539772,1,0.010125440009926252,0,0.008326452521256768,0,0.008194621409845535,0,0.003306721901163271,1,0.01268875705344822,0,0.0017327833463791336,0,0.003458136546363306,0,0.007588797523993128,1,0.013784511535334248,1,0.014251273260740804
2024-07-08 19:25:32.496000000,370.17519610103926,152.15422579592507,41.40873849921038,28.471558747941252,95.59252190504418,318.5629053727381,0.45481853451431,1.51050644460664,0.37224291406729004,5.32874177776156,0.33125880069409996,29.55373659831465,11.51247091377091,30433821.34804685,2973455.598666594,514789.07677839487,14975659.846499788,3809025.7378298906,174693081.50565788,5167373.3987263,12031.831372060318,53561798.709026,8938248.42704211,13912726.882412923,804590.9746842207,58890.82551939695,29911919.784429826,966007.4685319782,40409.81599446386,9625002.47161361,3573870.403310705,92399275.50526334,299.8316375082351,11885.99099179292,738.5236738667916,5673504.933160688,6878252.276427127,30794.24916712689,47142.78359992645,0,298.4498242162596,0,0,0.0,43154364.28913318,74.95790937705877,0,0.0,0.0,0,0,75.30796102224673,0.0,0,0.0,0.0,0,0.0,1.3883749492839237,0.569486024633569,0.1438525030695614,0.1145942423437572,0.4195879656696251,1.4600664469377955,0.0017351721444242,0.0054627614461709,0.0015155443129002,0.0133358756245305,0.0013611268090596,0.0948274586900479,0.0377713856204908,scenario_B,anomalous,orders,1000,repetition_1,0.0,,,5.0,6.941874746419618,2.847430123167845,0.719262515347807,0.572971211718786,2.0979398283481254,7.300332234688978,0.008675860722120999,0.027313807230854498,0.007577721564501001,0.06667937812265251,0.006805634045297999,0.47413729345023947,0.18885692810245402,0,9.834757153212928e-05,0,0.008634346258807215,1,0.01163826033295718,1,0.008739299587935923,0,0.006672525149492559,0,0.0063864987819947094,0,0.0024696233612406526,1,0.011642125466127995,0,0.0016538291083931858,0,0.0035555423927172702,0,0.0071499980861172725,1,0.012665810250799962,1,0.013158694553488158
